Key,press_time,release_time,platform_ids,session_id,user_ids
'e',1.719248188230213e+18,71972864,1,1,36
'a',1.719248188464494e+18,143008000,1,1,36
's',1.719248188561314e+18,86072064,1,1,36
'u',1.71924818869248e+18,72248064,1,1,36
'r',1.719248188857737e+18,96417024,1,1,36
'e',1.719248188915994e+18,90377984,1,1,36
'd',1.719248189156799e+18,78513152,1,1,36
Key.space,1.719248189261726e+18,98055936,1,1,36
'i',1.719248190577886e+18,80112128,1,1,36
'n',1.719248190757775e+18,83958016,1,1,36
't',1.719248190873469e+18,58501120,1,1,36
'e',1.71924819104102e+18,122522112,1,1,36
'r',1.719248191118996e+18,113043968,1,1,36
'a',1.719248191469362e+18,62338048,1,1,36
'c',1.719248191680318e+18,65586176,1,1,36
't',1.719248191886458e+18,43284992,1,1,36
'i',1.719248191951445e+18,133992960,1,1,36
'o',1.719248192073184e+18,114418944,1,1,36
'n',1.719248192248532e+18,94990080,1,1,36
Key.space,1.719248192431439e+18,96835840,1,1,36
'a',1.719248192724521e+18,71785984,1,1,36
'n',1.719248192814149e+18,97853952,1,1,36
'd',1.719248192920149e+18,76875008,1,1,36
Key.space,1.719248193038531e+18,86371840,1,1,36
'r',1.719248193586548e+18,110935040,1,1,36
'e',1.719248193652717e+18,96659968,1,1,36
's',1.719248193864344e+18,97224960,1,1,36
'p',1.719248193936385e+18,95190016,1,1,36
'o',1.719248194064015e+18,109137920,1,1,36
'n',1.719248194299907e+18,91368960,1,1,36
's',1.719248194423069e+18,64317952,1,1,36
'e',1.719248194586185e+18,74492928,1,1,36
Key.space,1.719248194685291e+18,79767040,1,1,36
'l',1.719248195123078e+18,91403008,1,1,36
'=',1.719248195400717e+18,77228032,1,1,36
Key.backspace,1.719248196054807e+18,106859008,1,1,36
Key.backspace,1.719248196246377e+18,76408064,1,1,36
'p',1.719248196623624e+18,82139136,1,1,36
'l',1.719248196877899e+18,138480896,1,1,36
'a',1.719248197070017e+18,68687872,1,1,36
'n',1.71924819719809e+18,64896000,1,1,36
'n',1.719248197349358e+18,73523968,1,1,36
'e',1.719248197441214e+18,166861056,1,1,36
'd',1.719248197586225e+18,117551104,1,1,36
Key.space,1.719248197709728e+18,93698048,1,1,36
'b',1.719248197947488e+18,84824064,1,1,36
'y',1.71924819819359e+18,80606976,1,1,36
Key.space,1.719248198322093e+18,92708864,1,1,36
'b',1.719248198754092e+18,88977920,1,1,36
Key.backspace,1.719248199148705e+18,81842944,1,1,36
'B',1.719248199407441e+18,75660032,1,1,36
Key.shift,1.719248199261446e+18,246049024,1,1,36
'i',1.719248199631917e+18,108151040,1,1,36
'd',1.719248199806924e+18,130760960,1,1,36
'e',1.719248199906902e+18,93913088,1,1,36
'n',1.719248200079092e+18,63851008,1,1,36
"""'""",1.719248200594217e+18,104973056,1,1,36
's',1.719248200731611e+18,88072192,1,1,36
Key.space,1.719248200820489e+18,99751168,1,1,36
's',1.719248200997839e+18,77704960,1,1,36
't',1.719248201215606e+18,57459968,1,1,36
'a',1.719248201443042e+18,59984896,1,1,36
'f',1.719248201714648e+18,64396032,1,1,36
'f',1.719248201858884e+18,83105792,1,1,36
Key.space,1.719248202023735e+18,111433984,1,1,36
't',1.719248202185587e+18,75130112,1,1,36
'o',1.719248202278275e+18,120329984,1,1,36
Key.space,1.719248202447143e+18,115326208,1,1,36
's',1.719248203080829e+18,50278144,1,1,36
'h',1.719248203240377e+18,73225984,1,1,36
'o',1.719248203429912e+18,68824064,1,1,36
'w',1.719248203506204e+18,75943168,1,1,36
Key.space,1.719248203597987e+18,126265856,1,1,36
's',1.719248204197355e+18,81771008,1,1,36
'u',1.719248204273191e+18,90928128,1,1,36
'p',1.719248204478591e+18,65076992,1,1,36
'p',1.71924820462722e+18,78459136,1,1,36
'o',1.719248204771641e+18,106558976,1,1,36
'r',1.719248204899108e+18,65349888,1,1,36
't',1.719248205092985e+18,62715904,1,1,36
Key.space,1.719248205227502e+18,99859968,1,1,36
Key.backspace,1.719248205863251e+18,114913024,1,1,36
"','",1.719248206077928e+18,92832000,1,1,36
Key.backspace,1.71924820705577e+18,106803968,1,1,36
Key.space,1.719248208561519e+18,117260800,1,1,36
'a',1.719248208781461e+18,68027904,1,1,36
'n',1.719248208873529e+18,120271872,1,1,36
'd',1.719248209022452e+18,59649024,1,1,36
Key.space,1.719248209123578e+18,92628992,1,1,36
Key.backspace,1.719248209714712e+18,50957824,1,1,36
Key.backspace,1.719248209895769e+18,68332800,1,1,36
Key.backspace,1.719248210065725e+18,112396032,1,1,36
Key.backspace,1.719248210294915e+18,79433984,1,1,36
't',1.719248211187268e+18,75821824,1,1,36
'o',1.719248211358813e+18,102449152,1,1,36
Key.space,1.719248211524511e+18,104683008,1,1,36
'U',1.71924821180411e+18,74817024,1,1,36
Key.shift,1.71924821171234e+18,173728000,1,1,36
'k',1.719248212108264e+18,93211136,1,1,36
